,,,,,Label
./OID/Dataset/train/b324a6a431368674.jpg,282,375,683,696,Table
./OID/Dataset/train/b32fae3e16e0ef5e.jpg,0,0,682,481,Couch
./OID/Dataset/train/b34043f3d8891b1b.jpg,78,140,720,797,Bed
./OID/Dataset/train/b3791ea9d9bb0933.jpg,533,300,714,447,Table
./OID/Dataset/train/b38508921dd0c502.jpg,0,480,377,679,Bed
./OID/Dataset/train/b38508921dd0c502.jpg,124,309,640,671,Bed
./OID/Dataset/train/b38ea5791a786648.jpg,0,224,903,911,Couch
./OID/Dataset/train/b3b70b183da2600e.jpg,0,257,1023,672,Table
./OID/Dataset/train/b3b70b183da2600e.jpg,859,448,1023,680,Table
./OID/Dataset/train/b3b8145acccb5f59.jpg,46,325,974,680,Bed
./OID/Dataset/train/b41659d0b9355bde.jpg,22,82,1024,762,Couch
./OID/Dataset/train/b430893690669565.jpg,294,796,500,912,Couch
./OID/Dataset/train/b43148034d0d5f96.jpg,60,647,214,675,Table
./OID/Dataset/train/b43148034d0d5f96.jpg,596,611,748,641,Table
./OID/Dataset/train/b43148034d0d5f96.jpg,680,569,723,581,Table
./OID/Dataset/train/b43148034d0d5f96.jpg,908,576,925,588,Table
./OID/Dataset/train/b43148034d0d5f96.jpg,954,548,982,563,Table
./OID/Dataset/train/b433c5b676f483c0.jpg,0,13,768,630,Bed
./OID/Dataset/train/b45e62c4fb5b4375.jpg,0,606,1023,767,Table
./OID/Dataset/train/b45e62c4fb5b4375.jpg,466,541,1023,721,Table
./OID/Dataset/train/b464e6d7cef3a1fc.jpg,101,142,897,712,Couch
./OID/Dataset/train/b4896857a2399963.jpg,48,375,1022,1024,Bed
./OID/Dataset/train/b4a22cb168637ead.jpg,230,327,508,469,Couch
./OID/Dataset/train/b4af82de34aa7c6d.jpg,0,238,514,786,Couch
./OID/Dataset/train/b4bad10ee8cf311f.jpg,765,473,1009,717,Table
./OID/Dataset/train/b4bad10ee8cf311f.jpg,0,563,1012,767,Table
./OID/Dataset/train/b4c70b05bbc21941.jpg,72,223,678,719,Bed
./OID/Dataset/train/b4ddd07661610ea4.jpg,169,566,591,758,Couch
./OID/Dataset/train/b4df73e4830a2e18.jpg,248,384,662,637,Couch
./OID/Dataset/train/b4df73e4830a2e18.jpg,3,470,421,679,Couch
./OID/Dataset/train/b4e74fd58fcf7165.jpg,440,443,903,685,Table
./OID/Dataset/train/b4e74fd58fcf7165.jpg,444,412,546,436,Table
./OID/Dataset/train/b4e74fd58fcf7165.jpg,719,421,870,459,Table
./OID/Dataset/train/b4f163e8fa3cc4de.jpg,0,81,804,767,Couch
./OID/Dataset/train/b535683f60b71887.jpg,236,234,988,681,Couch
./OID/Dataset/train/b5408356cead5b26.jpg,285,564,731,1002,Bed
./OID/Dataset/train/b551b2792c26998c.jpg,0,339,1023,767,Bed
./OID/Dataset/train/b5577244bc8e0c91.jpg,330,308,772,598,Bed
./OID/Dataset/train/b5577244bc8e0c91.jpg,526,328,1002,682,Bed
./OID/Dataset/train/b5577244bc8e0c91.jpg,8,362,243,605,Couch
./OID/Dataset/train/b57a8b9b453ac6a1.jpg,0,298,1023,1023,Couch
./OID/Dataset/train/b57ea9d1ccc30f72.jpg,0,351,1023,680,Table
./OID/Dataset/train/b5805db75919e214.jpg,0,431,940,768,Table
./OID/Dataset/train/b58883e2328c9700.jpg,0,446,492,680,Bed
./OID/Dataset/train/b589ee4502eadeca.jpg,409,157,1023,767,Bed
./OID/Dataset/train/b5a6cb33af0cd32b.jpg,0,449,427,750,Couch
./OID/Dataset/train/b5a6cb33af0cd32b.jpg,568,398,863,577,Couch
./OID/Dataset/train/b5c5ad9cef19eed6.jpg,12,442,683,1024,Couch
./OID/Dataset/train/b5d143cbc1a65128.jpg,0,662,224,905,Table
./OID/Dataset/train/b60ecdd995d8c426.jpg,394,584,706,934,Bed
./OID/Dataset/train/b630cd913aa9edfa.jpg,0,330,673,679,Couch
./OID/Dataset/train/b630cd913aa9edfa.jpg,0,548,676,1021,Couch
./OID/Dataset/train/b65e1e8b322eda9f.jpg,15,0,1024,746,Bed
./OID/Dataset/train/b660c8bab8ec4581.jpg,61,142,1012,629,Couch
./OID/Dataset/train/b674f2768bd97bd8.jpg,0,548,342,768,Bed
./OID/Dataset/train/b694c0e17b57c9a9.jpg,19,310,991,761,Couch
./OID/Dataset/train/b6ae00936ed02ad2.jpg,431,440,828,664,Table
./OID/Dataset/train/b6ae00936ed02ad2.jpg,98,428,180,498,Table
./OID/Dataset/train/b6c05aaefadd3ef5.jpg,0,573,369,1021,Table
./OID/Dataset/train/b6c3dff4852ba92b.jpg,0,474,424,767,Couch
./OID/Dataset/train/b6c3dff4852ba92b.jpg,618,458,1023,767,Couch
./OID/Dataset/train/b6d7a3dcbd117bfc.jpg,130,237,1015,611,Couch
./OID/Dataset/train/b6da06fc9112b326.jpg,56,276,1019,767,Couch
./OID/Dataset/train/b6e2dd18c4fe2f88.jpg,204,470,736,655,Table
./OID/Dataset/train/b6e2dd18c4fe2f88.jpg,926,541,1021,768,Table
./OID/Dataset/train/b6ed95cff1c1f330.jpg,31,624,346,816,Couch
./OID/Dataset/train/b6ed95cff1c1f330.jpg,350,756,682,1023,Couch
./OID/Dataset/train/b6ed95cff1c1f330.jpg,418,658,605,777,Couch
./OID/Dataset/train/b70fc04c11c94f08.jpg,572,471,698,684,Bed
./OID/Dataset/train/b75cdc4a8fc7e421.jpg,177,452,709,682,Table
./OID/Dataset/train/b76ab82cce9d12a7.jpg,195,388,907,680,Couch
./OID/Dataset/train/b7a1a5dd1994093c.jpg,3,147,116,418,Table
./OID/Dataset/train/b7a1a5dd1994093c.jpg,45,249,1023,769,Table
./OID/Dataset/train/b7a1a5dd1994093c.jpg,112,147,293,275,Table
./OID/Dataset/train/b7a3635fd6cb682b.jpg,0,317,1022,942,Bed
./OID/Dataset/train/b7c9d4707c485f8a.jpg,0,543,628,950,Couch
./OID/Dataset/train/b7f29700b9b83dec.jpg,0,230,1023,767,Table
./OID/Dataset/train/b7fd294146024ba6.jpg,182,445,796,768,Table
./OID/Dataset/train/b7fd294146024ba6.jpg,250,203,1023,390,Table
./OID/Dataset/train/b8282d83690a62a6.jpg,137,332,768,572,Bed
./OID/Dataset/train/b82a767908a5799e.jpg,0,597,1022,703,Table
./OID/Dataset/train/b82c8fbf75f7a647.jpg,31,90,1024,755,Bed
./OID/Dataset/train/b854ce00abeca59b.jpg,391,400,817,672,Table
./OID/Dataset/train/b854ce00abeca59b.jpg,99,298,314,555,Table
./OID/Dataset/train/b854ce00abeca59b.jpg,227,352,500,684,Table
./OID/Dataset/train/b88bdd5f8bba9e3c.jpg,73,177,1017,654,Couch
./OID/Dataset/train/b88cd14d106b76b2.jpg,593,433,1024,768,Couch
./OID/Dataset/train/b89a43601453a49a.jpg,218,482,584,757,Table
./OID/Dataset/train/b8ad1e097d11a7a6.jpg,245,304,788,681,Table
./OID/Dataset/train/b8ad1e097d11a7a6.jpg,675,404,1023,681,Table
./OID/Dataset/train/b8b1f23ac3cb4c48.jpg,0,331,577,645,Table
./OID/Dataset/train/b8b1f23ac3cb4c48.jpg,58,492,1023,682,Table
./OID/Dataset/train/b8b1f23ac3cb4c48.jpg,691,367,797,404,Table
./OID/Dataset/train/b92e6e516558f95a.jpg,0,217,951,665,Couch
./OID/Dataset/train/b93a41d3e1a1a2d6.jpg,0,244,952,819,Couch
./OID/Dataset/train/b9610326301cd729.jpg,208,244,823,679,Bed
./OID/Dataset/train/b969a313d394745a.jpg,44,443,588,677,Table
./OID/Dataset/train/b969a313d394745a.jpg,100,576,1023,682,Table
./OID/Dataset/train/b977bd5dbc815494.jpg,156,113,858,403,Couch
./OID/Dataset/train/b977bd5dbc815494.jpg,807,92,1023,374,Couch
./OID/Dataset/train/b98596cd37679a3f.jpg,657,461,832,523,Couch
./OID/Dataset/train/b98596cd37679a3f.jpg,737,476,858,593,Couch
./OID/Dataset/train/b9886b396d99c01b.jpg,0,353,989,767,Couch
./OID/Dataset/train/b995d7f8076cc561.jpg,85,149,902,768,Bed
./OID/Dataset/train/b996fbfed7d94554.jpg,136,619,616,1024,Couch
./OID/Dataset/train/b9a5145b55e3cebf.jpg,432,432,1024,671,Table
./OID/Dataset/train/b9a5145b55e3cebf.jpg,0,537,431,679,Table
./OID/Dataset/train/b9a5145b55e3cebf.jpg,863,339,932,401,Table
./OID/Dataset/train/b9b4e91344b6abb4.jpg,0,177,1023,767,Couch
./OID/Dataset/train/b9b5f591d29b3fb5.jpg,275,287,825,478,Couch
./OID/Dataset/train/b9cad2db0a29a083.jpg,223,355,1002,745,Bed
./OID/Dataset/train/b9cdb727f9148c44.jpg,0,164,1023,682,Couch
./OID/Dataset/train/b9db746fec03f05f.jpg,199,174,1020,669,Couch
./OID/Dataset/train/b9dc2f48d5965b2f.jpg,0,218,767,1023,Bed
./OID/Dataset/train/b9dd1aca9404b536.jpg,0,588,682,955,Couch
./OID/Dataset/train/b9ea52a0bce2a130.jpg,29,292,1007,748,Couch
./OID/Dataset/train/b9eaf2c1dca521e4.jpg,639,341,982,703,Bed
./OID/Dataset/train/b9ff9b11759c19b9.jpg,0,505,327,768,Couch
./OID/Dataset/train/ba0076d58a1fa303.jpg,0,222,706,676,Couch
./OID/Dataset/train/ba01e26b2be72911.jpg,68,429,911,767,Table
./OID/Dataset/train/ba01e26b2be72911.jpg,269,310,469,497,Table
./OID/Dataset/train/ba01e26b2be72911.jpg,948,303,1023,355,Table
./OID/Dataset/train/ba22b8fe2fba1280.jpg,0,422,262,682,Couch
./OID/Dataset/train/ba2915b4e78c06b5.jpg,0,373,318,679,Bed
./OID/Dataset/train/ba2915b4e78c06b5.jpg,2,269,259,374,Bed
./OID/Dataset/train/ba2915b4e78c06b5.jpg,107,354,774,679,Bed
./OID/Dataset/train/ba2915b4e78c06b5.jpg,197,294,460,388,Bed
./OID/Dataset/train/ba2915b4e78c06b5.jpg,436,296,643,379,Bed
./OID/Dataset/train/ba2915b4e78c06b5.jpg,616,293,819,387,Bed
./OID/Dataset/train/ba2915b4e78c06b5.jpg,638,373,1023,679,Bed
./OID/Dataset/train/ba2915b4e78c06b5.jpg,762,277,1023,374,Bed
./OID/Dataset/train/ba3c4665733e5d48.jpg,826,86,1023,434,Couch
./OID/Dataset/train/ba3cd27268cfda3d.jpg,137,311,353,456,Couch
./OID/Dataset/train/ba4605c6c7f7030c.jpg,77,225,689,728,Couch
./OID/Dataset/train/ba47f833d9713d8d.jpg,603,610,767,1023,Table
./OID/Dataset/train/ba5b6910919e4fcf.jpg,10,0,1022,670,Bed
./OID/Dataset/train/ba793f49c6f486c4.jpg,12,333,746,683,Bed
./OID/Dataset/train/ba92c46ac644525b.jpg,127,396,654,745,Bed
./OID/Dataset/train/bab5137bb41dacca.jpg,0,325,1022,778,Table
./OID/Dataset/train/baba35e3efc9c126.jpg,738,414,1023,684,Couch
./OID/Dataset/train/bac1a860e9d18299.jpg,0,572,148,966,Table
./OID/Dataset/train/bac1a860e9d18299.jpg,18,661,999,1023,Table
./OID/Dataset/train/bac6baeb900b6bbb.jpg,313,283,904,723,Bed
./OID/Dataset/train/baca171d504c2309.jpg,3,347,461,463,Bed
./OID/Dataset/train/bae6c13f7f9e607d.jpg,523,392,692,492,Table
./OID/Dataset/train/baee5e91756fc3e5.jpg,796,317,1012,595,Table
./OID/Dataset/train/baee5e91756fc3e5.jpg,234,439,892,682,Table
./OID/Dataset/train/baee5e91756fc3e5.jpg,330,263,465,293,Table
./OID/Dataset/train/baee5e91756fc3e5.jpg,794,238,1023,409,Table
./OID/Dataset/train/bb0504dc4d94aa2b.jpg,0,0,403,682,Bed
./OID/Dataset/train/bb0a5aad8658f0ef.jpg,278,476,520,629,Couch
./OID/Dataset/train/bb1138ae07b7e568.jpg,0,252,546,931,Table
./OID/Dataset/train/bb2fdc368fe09375.jpg,0,0,845,682,Bed
./OID/Dataset/train/bb463f88d7613976.jpg,0,613,265,987,Table
./OID/Dataset/train/bb463f88d7613976.jpg,72,541,347,803,Table
./OID/Dataset/train/bb463f88d7613976.jpg,160,450,366,604,Table
./OID/Dataset/train/bb463f88d7613976.jpg,216,394,361,532,Table
./OID/Dataset/train/bb463f88d7613976.jpg,294,356,433,515,Table
./OID/Dataset/train/bb463f88d7613976.jpg,438,357,580,508,Table
./OID/Dataset/train/bb463f88d7613976.jpg,599,354,723,455,Table
./OID/Dataset/train/bb4994976ff67fff.jpg,5,931,504,1022,Table
./OID/Dataset/train/bb4994976ff67fff.jpg,714,830,982,1018,Table
./OID/Dataset/train/bb4b24ce80bb7141.jpg,0,468,289,640,Bed
./OID/Dataset/train/bb4b24ce80bb7141.jpg,612,672,1023,767,Bed
./OID/Dataset/train/bb4b65f240f711cc.jpg,3,587,269,900,Bed
./OID/Dataset/train/bb564bebb593416b.jpg,164,466,908,710,Bed
./OID/Dataset/train/bb5f32c6b0f97617.jpg,138,278,1022,766,Bed
./OID/Dataset/train/bb66c7946ac66a55.jpg,126,639,906,769,Table
./OID/Dataset/train/bb66c7946ac66a55.jpg,218,492,411,623,Table
./OID/Dataset/train/bb66c7946ac66a55.jpg,487,430,732,586,Table
./OID/Dataset/train/bb69499928521082.jpg,99,0,905,174,Couch
./OID/Dataset/train/bb6d757040e56105.jpg,339,430,540,585,Table
./OID/Dataset/train/bb6d757040e56105.jpg,662,418,800,571,Table
./OID/Dataset/train/bb7513e5b1dc2a25.jpg,407,413,1023,682,Table
./OID/Dataset/train/bb8286658113810c.jpg,0,424,159,762,Table
./OID/Dataset/train/bb8286658113810c.jpg,52,437,722,767,Table
./OID/Dataset/train/bb8286658113810c.jpg,621,540,1023,767,Table
./OID/Dataset/train/bb8286658113810c.jpg,692,464,1023,548,Table
./OID/Dataset/train/bb8ea049290f6d78.jpg,24,562,568,749,Table
./OID/Dataset/train/bba888977775dcee.jpg,471,428,849,765,Bed
./OID/Dataset/train/bbdb339dd413b2a0.jpg,82,377,592,600,Bed
./OID/Dataset/train/bbf9a91a782fc931.jpg,701,502,1024,764,Couch
./OID/Dataset/train/bc02a84081b6e9ca.jpg,0,808,1022,1022,Couch
./OID/Dataset/train/bc1647f292b56877.jpg,109,537,326,682,Table
./OID/Dataset/train/bc1647f292b56877.jpg,158,385,317,529,Table
./OID/Dataset/train/bc1647f292b56877.jpg,273,179,746,466,Table
./OID/Dataset/train/bc1647f292b56877.jpg,369,481,596,682,Table
./OID/Dataset/train/bc1647f292b56877.jpg,568,69,697,215,Table
./OID/Dataset/train/bc1647f292b56877.jpg,636,0,792,131,Table
./OID/Dataset/train/bc1647f292b56877.jpg,785,45,917,195,Table
./OID/Dataset/train/bc346a50f6ae436a.jpg,587,525,1022,682,Couch
./OID/Dataset/train/bc374616b3e153a0.jpg,209,0,760,684,Bed
./OID/Dataset/train/bc584f028cc666bd.jpg,0,305,767,1001,Couch
./OID/Dataset/train/bc5dd1855cc13b89.jpg,619,401,940,568,Couch
./OID/Dataset/train/bc5dd1855cc13b89.jpg,146,430,310,588,Table
./OID/Dataset/train/bc5dd1855cc13b89.jpg,760,486,900,618,Table
./OID/Dataset/train/bc651083c9af7b89.jpg,43,51,990,743,Bed
./OID/Dataset/train/bc85ddf17f9d9c62.jpg,646,308,1020,581,Bed
./OID/Dataset/train/bc85ddf17f9d9c62.jpg,0,263,404,600,Bed
./OID/Dataset/train/bc863f7402c75a16.jpg,0,177,1023,767,Couch
./OID/Dataset/train/bc8d13ca95ddfc74.jpg,132,488,451,769,Table
./OID/Dataset/train/bc8d13ca95ddfc74.jpg,335,597,474,768,Table
./OID/Dataset/train/bc8d13ca95ddfc74.jpg,860,522,996,768,Table
./OID/Dataset/train/bcabd1f7546c951a.jpg,330,612,574,756,Table
./OID/Dataset/train/bcaf723a6c2e899e.jpg,324,291,820,683,Couch
./OID/Dataset/train/bcb2911de82586a8.jpg,761,436,1024,627,Couch
./OID/Dataset/train/bcceef5c9223cedc.jpg,0,233,744,684,Bed
./OID/Dataset/train/bcd4f900ae42f922.jpg,57,0,703,195,Table
./OID/Dataset/train/bcd4f900ae42f922.jpg,214,380,1023,767,Table
./OID/Dataset/train/bcd5f6959d09435a.jpg,10,39,948,659,Couch
./OID/Dataset/train/bcd81ed47e619374.jpg,0,410,377,732,Couch
./OID/Dataset/train/bce35097347a8c98.jpg,118,84,1023,767,Bed
./OID/Dataset/train/bcf77af885b500ef.jpg,545,422,736,589,Table
./OID/Dataset/train/bcf77af885b500ef.jpg,628,404,692,424,Table
./OID/Dataset/train/bcf8d0f06397d0d6.jpg,839,545,1016,660,Table
./OID/Dataset/train/bcf8d0f06397d0d6.jpg,1,564,84,603,Table
./OID/Dataset/train/bcf8d0f06397d0d6.jpg,116,543,212,584,Table
./OID/Dataset/train/bcf8d0f06397d0d6.jpg,464,587,576,673,Table
./OID/Dataset/train/bcf8d0f06397d0d6.jpg,467,543,510,593,Table
./OID/Dataset/train/bcf8d0f06397d0d6.jpg,805,520,877,577,Table
./OID/Dataset/train/bd0ba1c2e70d3661.jpg,380,228,905,682,Table
./OID/Dataset/train/bd1cf1964219ee94.jpg,0,296,568,699,Couch
./OID/Dataset/train/bd1f54e0e36d1dd2.jpg,344,434,847,580,Couch
./OID/Dataset/train/bd431edb8d4d6c45.jpg,155,449,466,719,Couch
./OID/Dataset/train/bd431edb8d4d6c45.jpg,497,604,708,709,Couch
./OID/Dataset/train/bd431edb8d4d6c45.jpg,725,604,970,700,Couch
./OID/Dataset/train/bd5245a939ae6f9b.jpg,353,331,833,716,Table
./OID/Dataset/train/bd5476cef1fc5d72.jpg,0,456,756,767,Table
./OID/Dataset/train/bd5a959c83d9fee4.jpg,77,481,998,682,Table
./OID/Dataset/train/bd5a959c83d9fee4.jpg,948,398,1023,478,Table
./OID/Dataset/train/bd7dcf0ac8459d50.jpg,115,102,972,679,Couch
./OID/Dataset/train/bd8a784de631180d.jpg,0,0,1023,767,Table
./OID/Dataset/train/bda5b03e52e026f9.jpg,13,115,500,365,Bed
./OID/Dataset/train/bda5b03e52e026f9.jpg,520,45,1021,370,Bed
./OID/Dataset/train/bdad2e4ba1de6669.jpg,297,79,989,767,Table
./OID/Dataset/train/bdbd66a4fb7194d2.jpg,246,392,672,642,Bed
./OID/Dataset/train/bdbf331955cf6618.jpg,667,371,1024,678,Couch
./OID/Dataset/train/bdcd3f3021d327bf.jpg,184,176,1024,768,Bed
./OID/Dataset/train/bdf77a5452174797.jpg,0,407,402,575,Couch
./OID/Dataset/train/bdf77a5452174797.jpg,280,341,393,511,Couch
./OID/Dataset/train/bdf77a5452174797.jpg,816,365,1023,575,Couch
./OID/Dataset/train/bdfd49b64e909a00.jpg,430,474,965,766,Couch
./OID/Dataset/train/be1227dbea1575c1.jpg,204,399,394,477,Table
./OID/Dataset/train/be1227dbea1575c1.jpg,214,420,549,628,Table
./OID/Dataset/train/be1227dbea1575c1.jpg,639,440,1023,767,Table
./OID/Dataset/train/be331fbca8e670dd.jpg,0,70,991,714,Bed
./OID/Dataset/train/be34f53a718c35c9.jpg,41,212,911,995,Bed
./OID/Dataset/train/be75d6fcda488ded.jpg,42,533,389,721,Couch
./OID/Dataset/train/be78ced232b74d7e.jpg,160,283,965,741,Bed
./OID/Dataset/train/be7e738e5ecfb495.jpg,132,480,951,767,Table
./OID/Dataset/train/be7f75df124b489d.jpg,844,506,1018,723,Table
./OID/Dataset/train/be957fac31a8143a.jpg,548,376,990,718,Couch
./OID/Dataset/train/be957fac31a8143a.jpg,72,222,244,403,Couch
./OID/Dataset/train/be957fac31a8143a.jpg,632,175,1014,332,Couch
./OID/Dataset/train/be99583cf64a0a3a.jpg,0,462,610,768,Bed
./OID/Dataset/train/beb7bc3888c9f84f.jpg,80,253,697,689,Table
./OID/Dataset/train/beb83d4d6ab1264b.jpg,105,630,817,767,Table
./OID/Dataset/train/beb83d4d6ab1264b.jpg,237,285,735,422,Table
./OID/Dataset/train/bebbaa20dbd9a963.jpg,42,623,542,997,Table
./OID/Dataset/train/bec2c68038dded05.jpg,0,349,105,680,Couch
./OID/Dataset/train/bec61e0d6ddfc15b.jpg,493,512,627,594,Table
./OID/Dataset/train/bede27b6963cd7d0.jpg,596,134,1024,632,Couch
./OID/Dataset/train/bee4b04e9b9a8fa6.jpg,0,0,1023,682,Table
./OID/Dataset/train/bee74b348ad10977.jpg,79,276,338,636,Bed
./OID/Dataset/train/bee74b348ad10977.jpg,660,359,837,545,Bed
./OID/Dataset/train/bee74b348ad10977.jpg,348,349,422,490,Table
./OID/Dataset/train/beeba3c2ef8470ff.jpg,46,335,583,793,Table
./OID/Dataset/train/befc3f75fcc5ce05.jpg,0,621,66,760,Table
./OID/Dataset/train/befc3f75fcc5ce05.jpg,540,564,616,650,Table
./OID/Dataset/train/befccbc0f18d303a.jpg,4,83,869,679,Bed
./OID/Dataset/train/bf28143ba0e60706.jpg,99,182,865,724,Bed
./OID/Dataset/train/bf300186308c1b4e.jpg,342,369,737,572,Couch
./OID/Dataset/train/bf39595c48aa89ec.jpg,354,264,899,504,Couch
./OID/Dataset/train/bf3ad5b2db91520a.jpg,103,340,1024,768,Couch
./OID/Dataset/train/bf41d49cfa5d116d.jpg,0,432,595,758,Couch
./OID/Dataset/train/bf53fb4a84e10fea.jpg,99,513,1023,767,Bed
./OID/Dataset/train/bf5b74995e5a4b62.jpg,86,396,873,791,Table
./OID/Dataset/train/bf5b74995e5a4b62.jpg,0,335,51,515,Table
./OID/Dataset/train/bf5b74995e5a4b62.jpg,695,335,868,408,Table
./OID/Dataset/train/bfa9cc5456f25415.jpg,0,532,522,858,Couch
./OID/Dataset/train/bfb6cd5a93d5812d.jpg,85,330,823,475,Bed
./OID/Dataset/train/bfb6cd5a93d5812d.jpg,90,497,847,682,Bed
./OID/Dataset/train/bfbff5f5af1ea395.jpg,0,631,475,767,Table
./OID/Dataset/train/bfbff5f5af1ea395.jpg,461,669,1023,767,Table
./OID/Dataset/train/bfbff5f5af1ea395.jpg,672,442,927,609,Table
./OID/Dataset/train/bfe1a6ec2a27d9ee.jpg,337,320,1023,680,Table
./OID/Dataset/train/bfea6f6188458238.jpg,54,271,684,647,Bed
./OID/Dataset/train/c00daa3c889569ea.jpg,0,483,150,682,Table
./OID/Dataset/train/c00daa3c889569ea.jpg,837,447,1016,682,Table
./OID/Dataset/train/c01c55c9fff9a8ac.jpg,120,211,1024,683,Bed
./OID/Dataset/train/c028abe126d03e17.jpg,73,190,842,641,Couch
./OID/Dataset/train/c035655157424666.jpg,244,494,640,576,Table
./OID/Dataset/train/c035655157424666.jpg,0,493,165,575,Table
./OID/Dataset/train/c039e1105e7df4ff.jpg,0,236,474,605,Couch
./OID/Dataset/train/c049da186d351cf5.jpg,35,840,420,1014,Table
./OID/Dataset/train/c0529bc3bac9cb5a.jpg,0,90,962,764,Bed
./OID/Dataset/train/c054684cb6d854e4.jpg,0,242,575,1023,Couch
./OID/Dataset/train/c054684cb6d854e4.jpg,381,255,548,405,Couch
./OID/Dataset/train/c067765beb0131b5.jpg,221,228,1023,678,Couch
./OID/Dataset/train/c080a7f97d3c9b88.jpg,762,393,1009,563,Couch
./OID/Dataset/train/c080a7f97d3c9b88.jpg,46,438,840,574,Couch
./OID/Dataset/train/c08c45e26425a836.jpg,445,196,1023,531,Bed
./OID/Dataset/train/c0b4cadf5b33cacc.jpg,361,453,890,661,Table
./OID/Dataset/train/c0c2e8d0bc026e05.jpg,30,386,493,665,Table
./OID/Dataset/train/c0c92c9ec97e5dc0.jpg,365,293,1022,547,Table
./OID/Dataset/train/c0cba1328423cee7.jpg,159,461,861,682,Table
./OID/Dataset/train/c0cba1328423cee7.jpg,266,427,684,475,Table
./OID/Dataset/train/c0d80ee96899571c.jpg,0,628,258,767,Table
./OID/Dataset/train/c0e5dede69775c6d.jpg,248,399,670,663,Couch
./OID/Dataset/train/c0e5dede69775c6d.jpg,0,399,267,681,Couch
./OID/Dataset/train/c114ae19e9fc5e95.jpg,642,550,929,767,Bed
./OID/Dataset/train/c12ae028ac37dc47.jpg,3,551,854,1018,Bed
./OID/Dataset/train/c135a0d369ead34f.jpg,200,195,1023,767,Bed
./OID/Dataset/train/c15685170810f5a9.jpg,93,433,1023,682,Bed
./OID/Dataset/train/c159563066430222.jpg,784,283,1023,601,Couch
./OID/Dataset/train/c159563066430222.jpg,957,335,1023,597,Couch
./OID/Dataset/train/c159b358bd537b38.jpg,23,386,785,679,Table
./OID/Dataset/train/c1617364fb1d0626.jpg,202,514,801,768,Table
./OID/Dataset/train/c1617364fb1d0626.jpg,225,452,525,525,Table
./OID/Dataset/train/c1617364fb1d0626.jpg,866,484,1005,693,Table
./OID/Dataset/train/c1629bbafd216027.jpg,0,67,1023,682,Bed
./OID/Dataset/train/c16984641c4df17e.jpg,611,183,1023,334,Couch
./OID/Dataset/train/c17ce1e9847f890d.jpg,0,63,49,90,Table
./OID/Dataset/train/c17ce1e9847f890d.jpg,0,86,106,136,Table
./OID/Dataset/train/c17ce1e9847f890d.jpg,0,128,175,209,Table
./OID/Dataset/train/c17ce1e9847f890d.jpg,0,213,281,382,Table
./OID/Dataset/train/c17ce1e9847f890d.jpg,0,367,660,682,Table
./OID/Dataset/train/c17efa243d02955f.jpg,188,274,636,602,Table
./OID/Dataset/train/c17efa243d02955f.jpg,322,468,1014,767,Table
./OID/Dataset/train/c187877cf478be4d.jpg,19,548,426,760,Couch
./OID/Dataset/train/c1a137be9268a725.jpg,0,571,766,1022,Bed
./OID/Dataset/train/c1aab02fc0117613.jpg,109,288,908,659,Table
./OID/Dataset/train/c1b41d92e270fcc6.jpg,0,375,1021,767,Bed
./OID/Dataset/train/c1b8360d5b37da14.jpg,79,390,931,758,Table
./OID/Dataset/train/c1c1d9d062c3bdc8.jpg,191,188,943,660,Couch
./OID/Dataset/train/c1c1d9d062c3bdc8.jpg,0,125,247,553,Couch
./OID/Dataset/train/c1c302c2254e2fed.jpg,79,451,787,661,Couch
./OID/Dataset/train/c1e656670d594976.jpg,394,301,890,623,Bed
./OID/Dataset/train/c1e656670d594976.jpg,0,371,137,541,Couch
./OID/Dataset/train/c1ebbcc1b4fbd6b2.jpg,94,342,881,783,Couch
./OID/Dataset/train/c1fe9a04f920f384.jpg,0,321,742,767,Couch
./OID/Dataset/train/c1fe9a04f920f384.jpg,719,358,1023,767,Couch
./OID/Dataset/train/c208e8102abf6116.jpg,0,479,175,646,Table
./OID/Dataset/train/c208e8102abf6116.jpg,538,483,1018,682,Table
./OID/Dataset/train/c2119d3e9b479a04.jpg,24,124,999,681,Couch
./OID/Dataset/train/c21a438dd03caaf6.jpg,739,429,1024,663,Couch
./OID/Dataset/train/c22f3758eb6e9484.jpg,225,372,468,572,Couch
./OID/Dataset/train/c25fd2e9186ed274.jpg,0,474,832,682,Table
./OID/Dataset/train/c271d26d44f620a1.jpg,468,7,838,560,Bed
./OID/Dataset/train/c282807b8e9ac6b1.jpg,0,129,277,619,Bed
./OID/Dataset/train/c282807b8e9ac6b1.jpg,335,133,710,692,Bed
./OID/Dataset/train/c296bec52b4aae2c.jpg,134,370,472,674,Bed
./OID/Dataset/train/c29b6e92e0006cb4.jpg,501,279,783,365,Couch
./OID/Dataset/train/c2a390c722c410df.jpg,389,225,749,410,Bed
./OID/Dataset/train/c2b9984ff62a5a38.jpg,0,377,672,1023,Bed
./OID/Dataset/train/c2b9984ff62a5a38.jpg,172,344,396,550,Bed
./OID/Dataset/train/c2b9984ff62a5a38.jpg,456,344,675,601,Bed
./OID/Dataset/train/c2b9984ff62a5a38.jpg,662,351,767,634,Bed
./OID/Dataset/train/c2bc8249804ce8e5.jpg,278,273,616,422,Couch
./OID/Dataset/train/c2bc8249804ce8e5.jpg,367,323,785,527,Couch
